,Item,Reg_Price,Sale_Price,Size,Unit_Size,Image,Category,Subcategory
141,Pepperidge Farm Farmhouse Butter Bread,$3.99 ,,22 oz pkg, | $0.18 / oz,./Bread_Bakery_Packaged_Bread_files/POIWX.jpg,Bread_Bakery,Packaged_Bread
142,Pepperidge Farm Bread White Family Size,$4.49 ,,32 oz pkg, | $0.14 / oz,./Bread_Bakery_Packaged_Bread_files/TXNPI.jpg,Bread_Bakery,Packaged_Bread
143,Sara Lee Butter Bread,$2.99 ,,20 oz pkg, | $0.15 / oz,./Bread_Bakery_Packaged_Bread_files/73XIC.jpg,Bread_Bakery,Packaged_Bread
144,Vermont Bread Company Bread Cinnamon Raisin,$3.49 ,,20 oz pkg, | $0.17 / oz,./Bread_Bakery_Packaged_Bread_files/ZHSG0.jpg,Bread_Bakery,Packaged_Bread
145,Pepperidge Farm Farmhouse Bread 12 Grain,$3.99 ,,24 oz pkg, | $0.17 / oz,./Bread_Bakery_Packaged_Bread_files/H544Q.jpg,Bread_Bakery,Packaged_Bread
146,Wonder Bread Italian,$2.99 ,,20 oz pkg, | $0.15 / oz,./Bread_Bakery_Packaged_Bread_files/2OIDT.jpg,Bread_Bakery,Packaged_Bread
147,Panera Bread at Home Whole Grain Ancient Grains,$3.19 ,,14 oz pkg, | $0.23 / oz,./Bread_Bakery_Packaged_Bread_files/PAGA7.jpg,Bread_Bakery,Packaged_Bread
148,Dave's Killer Bread 21 Whole Grains & Seeds Organic,$5.29 ,,20.5 oz pkg, | $0.26 / oz,./Bread_Bakery_Packaged_Bread_files/UJVAG.jpg,Bread_Bakery,Packaged_Bread
149,Dave's Killer Bread White Bread Organic,$5.89 ,,24 oz pkg, | $0.25 / oz,./Bread_Bakery_Packaged_Bread_files/O4FEP.jpg,Bread_Bakery,Packaged_Bread
150,Fantini Bread Vienna Sliced,$2.99 ,,16 oz pkg, | $0.19 / oz,./Bread_Bakery_Packaged_Bread_files/Q57JC.jpg,Bread_Bakery,Packaged_Bread
151,Vermont Bread Company Bread Soft 10 Grain,$2.99 ,,24 oz pkg, | $0.12 / oz,./Bread_Bakery_Packaged_Bread_files/B54X4.jpg,Bread_Bakery,Packaged_Bread
152,Wonder Bread Soft 100% Whole Wheat,$2.99 ,,16 oz pkg, | $0.19 / oz,./Bread_Bakery_Packaged_Bread_files/5U7Z6.jpg,Bread_Bakery,Packaged_Bread
153,Fiber One 90 Calorie Bread 100% Whole Wheat,$2.99 ,,16 oz pkg, | $0.19 / oz,./Bread_Bakery_Packaged_Bread_files/5I31V.jpg,Bread_Bakery,Packaged_Bread
154,Panera Bread at Home Tomato Basil,$3.99 ,,24 oz pkg, | $0.17 / oz,./Bread_Bakery_Packaged_Bread_files/MJUIK.jpg,Bread_Bakery,Packaged_Bread
155,Nature's Promise Free from Bread Flax & Grain,$2.99 ,,24 oz pkg, | $0.12 / oz,./Bread_Bakery_Packaged_Bread_files/DK39L.jpg,Bread_Bakery,Packaged_Bread
156,Pepperidge Farm Bread Very Thin White Sliced,$3.79 ,,16 oz pkg, | $0.24 / oz,./Bread_Bakery_Packaged_Bread_files/UD4UU.jpg,Bread_Bakery,Packaged_Bread
157,Pepperidge Farm Bread Stone Ground 100% Whole Wheat,$3.79 ,,16 oz pkg, | $0.24 / oz,./Bread_Bakery_Packaged_Bread_files/7LDW7.jpg,Bread_Bakery,Packaged_Bread
158,Pepperidge Farm Farmhouse Potato Bread,$3.99 ,,22 oz pkg, | $0.18 / oz,./Bread_Bakery_Packaged_Bread_files/SV8C2.jpg,Bread_Bakery,Packaged_Bread
159,Pepperidge Farm Jewish Rye Bread Seeded,$3.99 ,,16 oz pkg, | $0.25 / oz,./Bread_Bakery_Packaged_Bread_files/CUOX4.jpg,Bread_Bakery,Packaged_Bread
160,Pepperidge Farm Light Style Bread 100% Whole Wheat,$4.29 ,,16 oz pkg, | $0.27 / oz,./Bread_Bakery_Packaged_Bread_files/WTVIR.jpg,Bread_Bakery,Packaged_Bread
161,Matthew's All Natural Bread 100% Whole Wheat,$2.99 ,,24 oz pkg, | $0.12 / oz,./Bread_Bakery_Packaged_Bread_files/LIBBZ.jpg,Bread_Bakery,Packaged_Bread
162,The Bake Shop Muffins Blueberry,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/4R326.jpg,Bread_Bakery,Muffins
163,The Bake Shop Muffins Chocolate Chip,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/9FL63.jpg,Bread_Bakery,Muffins
164,Stop & Shop Muffins Mini Chocolate Chip,$4.19 ,,10.5 oz pkg, | $0.40 / oz,./Bread_Bakery_Muffins_files/PCD75.jpg,Bread_Bakery,Muffins
165,Stop & Shop Muffins Mini Blueberry,$4.19 ,,10.5 oz pkg, | $0.40 / oz,./Bread_Bakery_Muffins_files/DEQ8F.jpg,Bread_Bakery,Muffins
166,Stop & Shop Cinnamon Chip Muffins,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/BD4OR.jpg,Bread_Bakery,Muffins
167,The Bake Shop Muffins Corn,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/CMD1T.jpg,Bread_Bakery,Muffins
168,The Bake Shop Muffins Cranberry Orange,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/WBUQB.jpg,Bread_Bakery,Muffins
169,Stop & Shop Bakery Muffins Corn Mini,$4.19 ,,10.5 oz pkg, | $0.40 / oz,./Bread_Bakery_Muffins_files/CXM7M.jpg,Bread_Bakery,Muffins
170,The Bake Shop Muffins Raisin Bran,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/PVR03.jpg,Bread_Bakery,Muffins
171,The Bake Shop Muffins Apple Spice,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/M4FSF.jpg,Bread_Bakery,Muffins
172,The Bake Shop Muffins Double Dutch,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/SODR9.jpg,Bread_Bakery,Muffins
173,The Bake Shop Muffins Portuguese Sweet,$4.19 ,,6 ct pkg, | $0.70 / ea,./Bread_Bakery_Muffins_files/IRK5G.jpg,Bread_Bakery,Muffins
174,The Bake Shop Muffins Blueberry Mini - 10 ct,$4.19 ,,10.5 oz pkg, | $0.40 / oz,./Bread_Bakery_Muffins_files/W652J.jpg,Bread_Bakery,Muffins
175,Entenmann's Corn Muffins - 6 ct,$4.49 ,,10.5 oz box, | $0.43 / oz,./Bread_Bakery_Muffins_files/AWEST.jpg,Bread_Bakery,Muffins
176,Entenmann's Blueberry Muffins Individually Wrapped - 6 ct,$4.49 ,,10.5 oz box, | $0.43 / oz,./Bread_Bakery_Muffins_files/EE1D8.jpg,Bread_Bakery,Muffins
177,The Bake Shop Muffins Red Velvet,$4.19 ,,4 ct pkg, | $1.05 / ea,./Bread_Bakery_Muffins_files/531A9.jpg,Bread_Bakery,Muffins
178,Thomas' English Muffins Original - 6 ct,$4.49 ,,12 oz pkg, | $0.37 / oz,./Bread_bakery_English_Muffins_files/I962W.jpg,Bread_Bakery,English_Muffins
179,Stop & Shop English Muffins Original Ready Split - 6 ct,$1.50 ,,12 oz pkg, | $0.13 / oz,./Bread_bakery_English_Muffins_files/0HM2T.jpg,Bread_Bakery,English_Muffins
180,Thomas' English Muffins Cinnamon Raisin - 6 ct,$4.49 ,,13 oz pkg, | $0.35 / oz,./Bread_bakery_English_Muffins_files/MMT20.jpg,Bread_Bakery,English_Muffins
181,Thomas' English Muffins Original - 12 ct,$4.99 ,,24 oz pkg, | $0.21 / oz,./Bread_bakery_English_Muffins_files/10I7K.jpg,Bread_Bakery,English_Muffins
182,Thomas' English Muffins Multigrain Light 100 Calories - 6 ct,$4.49 ,,12 oz pkg, | $0.37 / oz,./Bread_bakery_English_Muffins_files/6IEOS.jpg,Bread_Bakery,English_Muffins
183,Thomas' English Muffins Whole Grain 100% Whole Wheat - 6 ct,$4.49 ,,12 oz pkg, | $0.37 / oz,./Bread_bakery_English_Muffins_files/2CYTA.jpg,Bread_Bakery,English_Muffins
184,Thomas' English Muffins Honey Wheat - 6 ct,$4.49 ,,12 oz pkg, | $0.37 / oz,./Bread_bakery_English_Muffins_files/ANC33.jpg,Bread_Bakery,English_Muffins
185,Stop & Shop English Muffins Original Light - 6 ct,$2.50 ,,12 oz pkg, | $0.21 / oz,./Bread_bakery_English_Muffins_files/PAIAD.jpg,Bread_Bakery,English_Muffins
186,Thomas' English Muffins Original Made with Whole Grain - 6 ct,$4.49 ,,12 oz pkg, | $0.37 / oz,./Bread_bakery_English_Muffins_files/FI1T3.jpg,Bread_Bakery,English_Muffins
187,Thomas' English Muffins Original Sandwich Size - 4 ct,$4.49 ,,13 oz pkg, | $0.35 / oz,./Bread_bakery_English_Muffins_files/QE5UU.jpg,Bread_Bakery,English_Muffins
188,Stop & Shop English Muffins 100% Whole Wheat Ready Split - 6 ct,$2.50 ,,12 oz pkg, | $0.21 / oz,./Bread_bakery_English_Muffins_files/5ZV1Y.jpg,Bread_Bakery,English_Muffins
189,Stop & Shop English Muffins Multigrain Light Ready Split - 6 ct,$2.50 ,,12 oz pkg, | $0.21 / oz,./Bread_bakery_English_Muffins_files/ABSLQ.jpg,Bread_Bakery,English_Muffins
190,Stop & Shop English Muffins Jumbo Ready Split - 6 ct,$2.50 ,,18 oz pkg, | $0.14 / oz,./Bread_bakery_English_Muffins_files/W7EQN.jpg,Bread_Bakery,English_Muffins
191,Bays English Muffins Original - 6 ct Refrigerated,$3.49 ,,12 oz pkg, | $0.29 / oz,./Bread_bakery_English_Muffins_files/88WFD.jpg,Bread_Bakery,English_Muffins
192,Fiber One 100 Calorie English Muffins 100% Whole Wheat - 6 ct,$3.99 ,,12 oz pkg, | $0.33 / oz,./Bread_bakery_English_Muffins_files/I56L8.jpg,Bread_Bakery,English_Muffins
193,Stop & Shop English Muffins Cinnamon Raisin Ready Split - 6 ct,$2.50 ,,15 oz pkg, | $0.17 / oz,./Bread_bakery_English_Muffins_files/BRWQW.jpg,Bread_Bakery,English_Muffins
194,Nature's Promise English Muffins Whole Wheat Ready Split - 6 ct,$2.89 ,,15 oz pkg, | $0.19 / oz,./Bread_bakery_English_Muffins_files/L7A1C.jpg,Bread_Bakery,English_Muffins
195,Vermont Bread Co. English Muffins Golden White - 6 ct,$2.50 ,,13 oz pkg, | $0.19 / oz,./Bread_bakery_English_Muffins_files/DY5DA.jpg,Bread_Bakery,English_Muffins
196,Vermont Bread Co. English Muffins 100% Whole Wheat - 6 ct,$2.99 ,,12 oz pkg, | $0.25 / oz,./Bread_bakery_English_Muffins_files/Q2ETG.jpg,Bread_Bakery,English_Muffins
197,Nature's Promise English Muffins Ready Split - 6 ct,$2.89 ,,15 oz pkg, | $0.19 / oz,./Bread_bakery_English_Muffins_files/26RI1.jpg,Bread_Bakery,English_Muffins
198,Fiber One 100 Calorie English Muffins Original - 6 ct,$3.99 ,,12 oz pkg, | $0.33 / oz,./Bread_bakery_English_Muffins_files/YPTI7.jpg,Bread_Bakery,English_Muffins
199,Fiber One English Muffins Multigrain - 6 ct,$3.99 ,,12 oz pkg, | $0.33 / oz,./Bread_bakery_English_Muffins_files/AGR3H.jpg,Bread_Bakery,English_Muffins
200,Dave's Killer Bread English Muffins Killer Classic Non-GMO Organic - 6 ct,$4.99 ,,13.2 oz pkg, | $0.38 / oz,./Bread_bakery_English_Muffins_files/0GWC6.jpg,Bread_Bakery,English_Muffins
201,Stop & Shop Bakery Chocolate Chip Cookies - 20-24 ct,$4.19 ,,24 oz pkg, | $0.17 / oz,./Bread_Bakery_Desserts_Pastries_files/8FK78.jpg,Bread_Bakery,Desserts_Pastries
202,Little Debbie Donuts Powdered Mini,$1.99 ,,10 oz pkg, | $0.20 / oz,./Bread_Bakery_Desserts_Pastries_files/7JPD2.jpg,Bread_Bakery,Desserts_Pastries
203,Stop & Shop Bakery Oatmeal Raisin Cookies - 20-24 ct,$4.19 ,,24 oz pkg, | $0.17 / oz,./Bread_Bakery_Desserts_Pastries_files/05V5D.jpg,Bread_Bakery,Desserts_Pastries
204,L&M Banana Bread Sliced,$5.19 ,,15 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/CXDXN.jpg,Bread_Bakery,Desserts_Pastries
205,Entenmann's Danish Twist Raspberry,$6.99 ,,14 oz box, | $0.50 / oz,./Bread_Bakery_Desserts_Pastries_files/O1DYE.jpg,Bread_Bakery,Desserts_Pastries
206,Stop & Shop Bakery Croissants - 4 ct,$4.19 ,,11 oz pkg, | $0.38 / oz,./Bread_Bakery_Desserts_Pastries_files/ICJR0.jpg,Bread_Bakery,Desserts_Pastries
207,Entenmann's Soft'ees Donuts Variety Family Pack - 12 ct,$5.99 ,,18.5 oz box, | $0.32 / oz,./Bread_Bakery_Desserts_Pastries_files/V5FSY.jpg,Bread_Bakery,Desserts_Pastries
208,Entenmann's Buns Cinnamon Swirl,$6.99 ,,17 oz box, | $0.41 / oz,./Bread_Bakery_Desserts_Pastries_files/TCB4A.jpg,Bread_Bakery,Desserts_Pastries
209,Hostess Donettes Mini Donuts Powdered - 20 ct,$2.99 ,,10.5 oz bag, | $0.28 / oz,./Bread_Bakery_Desserts_Pastries_files/6KWUR.jpg,Bread_Bakery,Desserts_Pastries
210,Stop & Shop Bakery Candy Cookies - 20-24 ct,$4.19 ,,24 oz pkg, | $0.17 / oz,./Bread_Bakery_Desserts_Pastries_files/DAFJT.jpg,Bread_Bakery,Desserts_Pastries
211,Entenmann's Mini Snack Pies Apple - 6 ct,,$4.49 ,12 oz box, | $0.37 / oz,./Bread_Bakery_Desserts_Pastries_files/BL6TK.jpg,Bread_Bakery,Desserts_Pastries
212,The Bake Shop Petite Brownie Bites,$5.19 ,,16 oz pkg, | $0.32 / oz,./Bread_Bakery_Desserts_Pastries_files/VH8J6.jpg,Bread_Bakery,Desserts_Pastries
213,Entenmann's Pop'ems Donut Holes Glazed,$4.69 ,,15 oz box, | $0.31 / oz,./Bread_Bakery_Desserts_Pastries_files/B8VRC.jpg,Bread_Bakery,Desserts_Pastries
214,The Bake Shop Turnovers Apple - 4 ct,$4.19 ,,11 oz pkg, | $0.38 / oz,./Bread_Bakery_Desserts_Pastries_files/10BHW.jpg,Bread_Bakery,Desserts_Pastries
215,Stop & Shop Bakery Sugar Cookies - 20-24 ct,$4.19 ,,24 oz pkg, | $0.17 / oz,./Bread_Bakery_Desserts_Pastries_files/8UR74.jpg,Bread_Bakery,Desserts_Pastries
216,Entenmann's Mini Snack Pies Cherry - 6 ct,,$4.49 ,12 oz box, | $0.37 / oz,./Bread_Bakery_Desserts_Pastries_files/ADXHL.jpg,Bread_Bakery,Desserts_Pastries
217,Stop & Shop Bakery Croissants Mini - 20 ct,$4.19 ,,12 oz bag, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/PPZD1.jpg,Bread_Bakery,Desserts_Pastries
218,The Bake Shop Pie Pumpkin 8 Inch,$5.19 ,,22 oz pkg, | $0.24 / oz,./Bread_Bakery_Desserts_Pastries_files/U1DHI.jpg,Bread_Bakery,Desserts_Pastries
219,The Bake Shop Pie Apple 8 Inch,$5.19 ,,24 oz pkg, | $0.22 / oz,./Bread_Bakery_Desserts_Pastries_files/WUDW9.jpg,Bread_Bakery,Desserts_Pastries
220,Little Debbie Donuts Chocolate Frosted Mini,$1.99 ,,10.5 oz bag, | $0.19 / oz,./Bread_Bakery_Desserts_Pastries_files/6PSAO.jpg,Bread_Bakery,Desserts_Pastries
221,Country Kitchen Donuts Classic Plain (Individually Wrapped) - 6 ct,$2.99 ,,12 oz box, | $0.25 / oz,./Bread_Bakery_Desserts_Pastries_files/MADUW.jpg,Bread_Bakery,Desserts_Pastries
222,The Bake Shop Cupcakes Gold Mini (Frosting May Vary) - 12 ct,,$3.99 ,10 oz pkg, | $0.40 / oz,./Bread_Bakery_Desserts_Pastries_files/2CTOI.jpg,Bread_Bakery,Desserts_Pastries
223,The Bake Shop Cake Lemon Creme,$4.59 ,,18 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/KNO5B.jpg,Bread_Bakery,Desserts_Pastries
224,Entenmann's Mini Crumb Cakes - 6 ct,,$4.49 ,12.2 oz bx, | $0.37 / oz,./Bread_Bakery_Desserts_Pastries_files/Q632X.jpg,Bread_Bakery,Desserts_Pastries
225,The Original Boston Coffee Cake Cinnamon Walnut,$6.19 ,,24 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/KJN7V.jpg,Bread_Bakery,Desserts_Pastries
226,The Bake Shop Cinnamon Buns Iced - 4 ct,$3.19 ,,20 oz pkg, | $0.16 / oz,./Bread_Bakery_Desserts_Pastries_files/EBWCS.jpg,Bread_Bakery,Desserts_Pastries
227,The Bake Shop Eclairs - 4 ct,$4.19 ,,12 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/LYHSN.jpg,Bread_Bakery,Desserts_Pastries
228,Entenmann's Donuts Rich Frosted Chocolate - 8 ct,$5.69 ,,15.5 oz box, | $0.37 / oz,./Bread_Bakery_Desserts_Pastries_files/LFAW0.jpg,Bread_Bakery,Desserts_Pastries
229,The Bake Shop Pie Dutch Apple 8 Inch,$5.19 ,,22 oz pkg, | $0.24 / oz,./Bread_Bakery_Desserts_Pastries_files/WXNSF.jpg,Bread_Bakery,Desserts_Pastries
230,Entenmann's Pound Cake All Butter,,$4.49 ,11.5 oz box, | $0.39 / oz,./Bread_Bakery_Desserts_Pastries_files/9SZ9G.jpg,Bread_Bakery,Desserts_Pastries
231,The Bake Shop Cupcakes Yellow Iced - 6 ct,$4.19 ,,12 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/JOBEK.jpg,Bread_Bakery,Desserts_Pastries
232,Entenmann's Danish Twist Cheese,$6.99 ,,15 oz box, | $0.47 / oz,./Bread_Bakery_Desserts_Pastries_files/YC8DL.jpg,Bread_Bakery,Desserts_Pastries
233,Stop & Shop Bakery Croissants Petite - 8 ct,$3.19 ,,6 oz tub, | $0.53 / oz,./Bread_Bakery_Desserts_Pastries_files/FMJ3C.jpg,Bread_Bakery,Desserts_Pastries
234,The Bake Shop Whoopie Pies - 4 ct,$5.69 ,,14 oz pkg, | $0.41 / oz,./Bread_Bakery_Desserts_Pastries_files/7WW7Q.jpg,Bread_Bakery,Desserts_Pastries
235,The Bake Shop Loaf Cake Marble Sliced,$5.19 ,,15 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/7OYMB.jpg,Bread_Bakery,Desserts_Pastries
236,Entenmann's Soft'ees Donuts Plain Family Pack - 12 ct,$5.99 ,,17 oz box, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/4STNF.jpg,Bread_Bakery,Desserts_Pastries
237,Entenmann's Soft'ees Donuts Assorted Family Pack - 12 ct,$5.99 ,,20.5 oz box, | $0.29 / oz,./Bread_Bakery_Desserts_Pastries_files/O915H.jpg,Bread_Bakery,Desserts_Pastries
238,The Bake Shop Pie Blueberry 8 Inch,$6.19 ,,24 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/V1O0X.jpg,Bread_Bakery,Desserts_Pastries
239,Boston Coffee Cake Marble Madness The Original,$6.19 ,,24 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/B95DF.jpg,Bread_Bakery,Desserts_Pastries
240,The Bake Shop Chocolate Chunk Cookies - 8 ct,$4.89 ,,14 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/GMUBA.jpg,Bread_Bakery,Desserts_Pastries
241,The Bake Shop Cupcakes Chocolate - 6 ct,$4.19 ,,12 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/Q712W.jpg,Bread_Bakery,Desserts_Pastries
242,Entenmann's Mini Cakes Pound Cake - 6 ct,,$4.49 ,9.3 oz box, | $0.48 / oz,./Bread_Bakery_Desserts_Pastries_files/TA7QT.jpg,Bread_Bakery,Desserts_Pastries
243,The Bake Shop Pound Cake Marble,$5.19 ,,16 oz pkg, | $0.32 / oz,./Bread_Bakery_Desserts_Pastries_files/YT2N7.jpg,Bread_Bakery,Desserts_Pastries
244,The Bake Shop Turnovers Raspberry - 4 ct,$4.19 ,,11 oz pkg, | $0.38 / oz,./Bread_Bakery_Desserts_Pastries_files/FUPHY.jpg,Bread_Bakery,Desserts_Pastries
245,The Bake Shop Pie Egg Custard 8 Inch,$5.69 ,,22 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/47RHG.jpg,Bread_Bakery,Desserts_Pastries
246,Entenmann's Donuts Chocolate Frosted Mini - 12 ct,$4.69 ,,13 oz box, | $0.36 / oz,./Bread_Bakery_Desserts_Pastries_files/SHALU.jpg,Bread_Bakery,Desserts_Pastries
247,The Bake Shop Cake Angel Food Plain,$4.19 ,,10 oz pkg, | $0.42 / oz,./Bread_Bakery_Desserts_Pastries_files/AK11G.jpg,Bread_Bakery,Desserts_Pastries
248,The Bake Shop Pound Cake Plain,$5.19 ,,16 oz box, | $0.32 / oz,./Bread_Bakery_Desserts_Pastries_files/IQ3HO.jpg,Bread_Bakery,Desserts_Pastries
249,The Bake Shop White Chocolate Macadamia Cookies - 8 ct,$4.89 ,,14 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/QN0R6.jpg,Bread_Bakery,Desserts_Pastries
250,Entenmann's Classic Donuts Crumb Topped - 8 ct,$5.69 ,,17 oz box, | $0.33 / oz,./Bread_Bakery_Desserts_Pastries_files/EH5UM.jpg,Bread_Bakery,Desserts_Pastries
251,My Grandma's of New England Coffee Cake Cinnamon No Walnuts,$12.39 ,,28 oz box, | $0.44 / oz,./Bread_Bakery_Desserts_Pastries_files/KKFVF.jpg,Bread_Bakery,Desserts_Pastries
252,The Bake Shop Brownies with Chocolate Icing,$5.19 ,,8 ct pkg, | $0.65 / ea,./Bread_Bakery_Desserts_Pastries_files/7W5BH.jpg,Bread_Bakery,Desserts_Pastries
253,The Bake Shop Pie Blueberry 1/2 Pie,$3.89 ,,12 oz pkg, | $0.32 / oz,./Bread_Bakery_Desserts_Pastries_files/4D0H5.jpg,Bread_Bakery,Desserts_Pastries
254,The Bake Shop Pie Pumpkin 1/2 Pie,$3.19 ,,11 oz pkg, | $0.29 / oz,./Bread_Bakery_Desserts_Pastries_files/YENV6.jpg,Bread_Bakery,Desserts_Pastries
255,The Bake Shop Pie Lemon Meringue 8 Inch,,$5.00 ,29 oz pkg, | $0.17 / oz,./Bread_Bakery_Desserts_Pastries_files/PJ858.jpg,Bread_Bakery,Desserts_Pastries
256,Hostess Donettes Mini Donuts Chocolate Frosted - 20 ct,$2.99 ,,11.2 oz bag, | $0.27 / oz,./Bread_Bakery_Desserts_Pastries_files/GN3S9.jpg,Bread_Bakery,Desserts_Pastries
257,The Bake Shop Cupcakes Chocolate Mini (Frosting Colors May Vary) - 12 ct,,$3.99 ,10 oz pkg, | $0.40 / oz,./Bread_Bakery_Desserts_Pastries_files/OB35G.jpg,Bread_Bakery,Desserts_Pastries
258,Entenmann's Donuts Classic Variety Pack - 8 ct,$5.69 ,,16 oz box, | $0.36 / oz,./Bread_Bakery_Desserts_Pastries_files/WRWMQ.jpg,Bread_Bakery,Desserts_Pastries
259,The Bake Shop Cream Cake Blueberry,$4.59 ,,18 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/GLBU2.jpg,Bread_Bakery,Desserts_Pastries
260,The Bake Shop Cake Gold Vanilla 4 Inch,$5.19 ,,12 oz pkg, | $0.43 / oz,./Bread_Bakery_Desserts_Pastries_files/3QLG6.jpg,Bread_Bakery,Desserts_Pastries
261,The Bake Shop Creme Cake Chocolate,$4.59 ,,18 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/7TFQ2.jpg,Bread_Bakery,Desserts_Pastries
262,The Bake Shop Pie Apple 1/2 Pie,$3.19 ,,12 oz pkg, | $0.27 / oz,./Bread_Bakery_Desserts_Pastries_files/XB8RH.jpg,Bread_Bakery,Desserts_Pastries
263,Stop & Shop Dessert Shells Sponge Cake - 6 ct,$2.39 ,,5 oz pkg, | $0.48 / oz,./Bread_Bakery_Desserts_Pastries_files/T1OLZ.jpg,Bread_Bakery,Desserts_Pastries
264,The Bake Shop Pie Coconut Custard 8 Inch,$5.69 ,,22 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/5W5EC.jpg,Bread_Bakery,Desserts_Pastries
265,Entenmann's Chocolate Fudge Iced Cake,$6.49 ,,19 oz box, | $0.34 / oz,./Bread_Bakery_Desserts_Pastries_files/YHPRR.jpg,Bread_Bakery,Desserts_Pastries
266,The Bake Shop Cake Apple Crumb Square,$6.69 ,,21 oz pkg, | $0.32 / oz,./Bread_Bakery_Desserts_Pastries_files/TFLFH.jpg,Bread_Bakery,Desserts_Pastries
267,Entenmann's Loaf Cake Marble,$4.89 ,,12 oz box, | $0.41 / oz,./Bread_Bakery_Desserts_Pastries_files/7GG9S.jpg,Bread_Bakery,Desserts_Pastries
268,The Bake Shop Loaf Cake Danish Butter Sliced,$5.19 ,,16 oz pkg, | $0.32 / oz,./Bread_Bakery_Desserts_Pastries_files/L53UF.jpg,Bread_Bakery,Desserts_Pastries
269,The Bake Shop Pie Apple No Sugar Added 8 Inch,$6.19 ,,23 oz pkg, | $0.27 / oz,./Bread_Bakery_Desserts_Pastries_files/L55GZ.jpg,Bread_Bakery,Desserts_Pastries
270,Stop & Shop Bakery Apple Fritters - 4 ct,$5.69 ,,19 oz pkg, | $0.30 / oz,./Bread_Bakery_Desserts_Pastries_files/WNHLK.jpg,Bread_Bakery,Desserts_Pastries
271,Entenmann's Pop'ems Donut Holes Rich Frosted,$4.69 ,,16 oz box, | $0.29 / oz,./Bread_Bakery_Desserts_Pastries_files/KLMM2.jpg,Bread_Bakery,Desserts_Pastries
272,The Bake Shop Cheesecake Strawberry Swirl Small,$7.19 ,,16 oz pkg, | $0.45 / oz,./Bread_Bakery_Desserts_Pastries_files/OPM23.jpg,Bread_Bakery,Desserts_Pastries
273,The Bake Shop Pie Blueberry No Sugar Added 8 Inch,$6.19 ,,23 oz pkg, | $0.27 / oz,./Bread_Bakery_Desserts_Pastries_files/56AMP.jpg,Bread_Bakery,Desserts_Pastries
274,Charlotte's Squares 7 Layer,$5.19 ,,14 oz pkg, | $0.37 / oz,./Bread_Bakery_Desserts_Pastries_files/ELDZS.jpg,Bread_Bakery,Desserts_Pastries
275,The Bake Shop Cake Chocolate Brownie Bash 4 Inch,$5.19 ,,12 oz pkg, | $0.43 / oz,./Bread_Bakery_Desserts_Pastries_files/8ZJYI.jpg,Bread_Bakery,Desserts_Pastries
276,The Bake Shop Pie Cherry 8 Inch,$6.19 ,,24 oz pkg, | $0.26 / oz,./Bread_Bakery_Desserts_Pastries_files/ZYWRF.jpg,Bread_Bakery,Desserts_Pastries
277,Entenmann's Coffee Crumb Cake Cheese Filled,$6.99 ,,17 oz box, | $0.41 / oz,./Bread_Bakery_Desserts_Pastries_files/42SQQ.jpg,Bread_Bakery,Desserts_Pastries
278,The Bake Shop Oatmeal Raisin Pecan Cookies - 8 ct,$4.89 ,,14 oz pkg, | $0.35 / oz,./Bread_Bakery_Desserts_Pastries_files/BN49R.jpg,Bread_Bakery,Desserts_Pastries
279,Entenmann's Donuts Devil's Food Frosted - 8 ct,$5.69 ,,19 oz box, | $0.30 / oz,./Bread_Bakery_Desserts_Pastries_files/JWZSS.jpg,Bread_Bakery,Desserts_Pastries
